Date;Time;Val;INV2+3;INV3;;TOTAL;
24/10/24;9:45:00;32,102;1,1395;7,118666667;8,258166667;33,2415;-1,1395
24/10/24;10:00:00;26,931;1,358;9,20925;10,56725;28,7625;-1,8315
24/10/24;10:15:00;27,3805;2,628;6,584083333;9,212083333;30,0085;-2,628
24/10/24;10:30:00;30,1845;2,299;6,013666667;8,312666667;33,4685;-3,284
24/10/24;10:45:00;34,1825;4,662;5,243916667;9,905916667;38,8445;-4,662
24/10/24;11:00:00;36,4965;4,221;4,607583333;8,828583333;42,5505;-6,054
24/10/24;11:15:00;34,4215;4,815;4,75775;9,57275;39,2365;-4,815
24/10/24;11:30:00;35,2575;3,158;6,2135;9,3715;39,9285;-4,671
24/10/24;11:45:00;34,515;3,599;6,412583333;10,01158333;38,114;-3,599
24/10/24;12:00:00;33,763;2,146;9,500583333;11,64658333;37,081;-3,318
24/10/24;12:15:00;34,2745;3,5125;15,67575;19,18825;37,787;-3,5125
24/10/24;12:30:00;34,9655;3,854;11,21333333;15,06733333;39,852;-4,8865
24/10/24;12:45:00;37,517;4,537;9,442;13,979;42,0535;-4,5365
24/10/24;13:00:00;34,117;3,771;3,749416667;7,520416667;39,2435;-5,1265
24/10/24;13:15:00;29,7235;10,0555;0,81925;10,87475;39,779;-10,0555
24/10/24;13:30:00;17,1415;6,047;0,576833333;6,623833333;26,863;-9,7215
24/10/24;13:45:00;7,0925;6,803;0,954416667;7,757416667;0;7,0925
24/10/24;14:00:00;3,9615;1,521;0,612916667;2,133916667;7,5465;-3,585
24/10/24;14:15:00;3,915;0,6585;0,753916667;1,412416667;4,5735;-0,6585
24/10/24;14:30:00;3,456;0,308;1,867666667;2,175666667;3,9575;-0,5015
24/10/24;14:45:00;3,8415;0,486;1,293166667;1,779166667;4,3275;-0,486
24/10/24;15:00:00;3,3795;0,25;3,101333333;3,351333333;3,8695;-0,49
24/10/24;15:15:00;3,361;0,703;1,287916667;1,990916667;4,064;-0,703
24/10/24;15:30:00;3,099;0,944;0,826666667;1,770666667;4,325;-1,226
24/10/24;15:45:00;3,471;0,9175;0,416416667;1,333916667;4,3885;-0,9175
24/10/24;16:00:00;3,076;1,469;0,2525;1,7215;0;3,076
24/10/24;16:15:00;3,7575;0,977;1,099;2,076;4,7345;-0,977
24/10/24;16:30:00;3,4565;0,312;0,449166667;0,761166667;4,0295;-0,573
24/10/24;16:45:00;3,988;0,3665;0,589416667;0,955916667;4,3545;-0,3665
24/10/24;17:00:00;3,709;0,189;0,544416667;0,733416667;3,9705;-0,2615
24/10/24;17:15:00;4,738;0,5855;0,780416667;1,365916667;5,3235;-0,5855
24/10/24;17:30:00;3,47;0,193;1,058083333;1,251083333;3,8745;-0,4045
24/10/24;17:45:00;4,3455;0,4115;0,116166667;0,527666667;4,757;-0,4115
24/10/24;18:00:00;4,4055;0,248;0,002333333;0,250333333;4,866;-0,4605
24/10/24;18:15:00;3,8235;0,6025;0,061916667;0,664416667;4,426;-0,6025
24/10/24;18:30:00;3,8965;0,485;0;0,485;4,643;-0,7465
24/10/24;18:45:00;3,4525;0,22;0;0,22;3,6725;-0,22
24/10/24;19:00:00;2,6865;0,002;0;0,002;2,6885;-0,002
24/10/24;19:15:00;2,519;0,021;0;0,021;2,54;-0,021
24/10/24;19:30:00;3,048;0;0;0;3,065;-0,017
24/10/24;19:45:00;3,0165;0;0;0;3,0165;0
24/10/24;20:00:00;2,7145;0;0;0;2,7145;0
24/10/24;20:15:00;3,221;0;0;0;3,221;0
24/10/24;20:30:00;3,176;0;0;0;3,176;0
24/10/24;20:45:00;2,565;0;0;0;2,565;0
24/10/24;21:00:00;2,935;0;0;0;2,935;0
24/10/24;21:15:00;2,999;0;0;0;2,999;0
24/10/24;21:30:00;2,547;0;0;0;2,547;0
24/10/24;21:45:00;2,947;0;0;0;2,947;0
24/10/24;22:00:00;3,305;0;0;0;3,305;0
24/10/24;22:15:00;2,4925;0;0;0;2,4925;0
24/10/24;22:30:00;2,5745;0;0;0;2,5745;0
24/10/24;22:45:00;3,225;0;0;0;3,225;0
24/10/24;23:00:00;2,725;0;0;0;2,725;0
24/10/24;23:15:00;2,663;0;0;0;2,663;0
24/10/24;23:30:00;3,317;0;0;0;3,317;0
24/10/24;23:45:00;2,8115;0;0;0;2,8115;0
25/10/24;0:00:00;2,4375;0;0;0;2,4375;0
25/10/24;0:15:00;3,0325;0;0;0;3,0325;0
25/10/24;0:30:00;2,9815;0;0;0;2,9815;0
25/10/24;0:45:00;2,468;0;0;0;2,468;0
25/10/24;1:00:00;2,85;0;0;0;2,85;0
25/10/24;1:15:00;3,216;0;0;0;3,216;0
25/10/24;1:30:00;2,821;0;0;0;2,821;0
25/10/24;1:45:00;2,736;0;0;0;2,736;0
25/10/24;2:00:00;3,206;0;0;0;3,206;0
25/10/24;2:15:00;2,6425;0;0;0;2,6425;0
25/10/24;2:30:00;2,5185;0;0;0;2,5185;0
25/10/24;2:45:00;3,2315;0;0;0;3,2315;0
25/10/24;3:00:00;2,8425;0;0;0;2,8425;0
25/10/24;3:15:00;2,5;0;0;0;2,5;0
25/10/24;3:30:00;2,998;0;0;0;2,998;0
25/10/24;3:45:00;3,2225;0;0;0;3,2225;0
25/10/24;4:00:00;2,6005;0;0;0;2,6005;0
25/10/24;4:15:00;2,8775;0;0;0;2,8775;0
25/10/24;4:30:00;3,1805;0;0;0;3,1805;0
25/10/24;4:45:00;2,452;0;0;0;2,452;0
25/10/24;5:00:00;2,84;0;0;0;2,84;0
25/10/24;5:15:00;3,078;0;0;0;3,078;0
25/10/24;5:30:00;3,62;0;0;0;3,62;0
25/10/24;5:45:00;7,103;0;0;0;7,103;0
25/10/24;6:00:00;11,471;0;0;0;11,471;0
25/10/24;6:15:00;22,549;0;0;0;22,549;0
25/10/24;6:30:00;34,974;0;0;0;34,974;0
25/10/24;6:45:00;38,6525;0;0;0;38,6525;0
25/10/24;7:00:00;39,5575;0;0;0;39,5575;0
25/10/24;7:15:00;37,479;0;0;0;37,479;0
25/10/24;7:30:00;39,124;0;0;0;39,124;0
25/10/24;7:45:00;41,14;0;0;0;41,14;0
25/10/24;8:00:00;37,103;0;0;0;37,103;0
25/10/24;8:15:00;37,3175;0;0;0;37,3175;0
25/10/24;8:30:00;38,6535;0;0;0;38,6535;0
25/10/24;8:45:00;38,154;0;0;0;38,154;0
25/10/24;9:00:00;40,874;0;0,711333333;0,711333333;40,874;0
25/10/24;9:15:00;40,496;0;1,145;1,145;40,496;0
25/10/24;9:30:00;40,117;0;0,578333333;0,578333333;40,117;0
25/10/24;9:45:00;35,9495;0;0,505833333;0,505833333;35,9495;0
25/10/24;10:00:00;31,7535;0,329;1,01025;1,33925;32,0825;-0,329
25/10/24;10:15:00;32,407;0,8185;1,805166667;2,623666667;33,2255;-0,8185
25/10/24;10:30:00;37,843;0,279;2,428833333;2,707833333;38,3445;-0,5015
25/10/24;10:45:00;39,181;0,368;1,778583333;2,146583333;39,549;-0,368
25/10/24;11:00:00;39,376;0,486;1,900333333;2,386333333;40,011;-0,635
25/10/24;11:15:00;40,5725;1,1885;2,953333333;4,141833333;41,761;-1,1885
25/10/24;11:30:00;40,6995;1,167;5,026666667;6,193666667;42,376;-1,6765
25/10/24;11:45:00;40,0965;1,3395;5,795583333;7,135083333;41,436;-1,3395
25/10/24;12:00:00;39,6375;0,893;5,148083333;6,041083333;40,923;-1,2855
25/10/24;12:15:00;34,9135;1,964;3,866416667;5,830416667;36,8775;-1,964
25/10/24;12:30:00;37,0305;2,389;7,535;9,924;40,2775;-3,247
25/10/24;12:45:00;38,065;4,004;10,96741667;14,97141667;42,069;-4,004
25/10/24;13:00:00;36,182;2,356;9,818916667;12,17491667;39,903;-3,721
25/10/24;13:15:00;33,556;2,7845;10,19216667;12,97666667;36,3405;-2,7845
25/10/24;13:30:00;16;4,224;17,21583333;21,43983333;20,9965;-4,9965
25/10/24;13:45:00;8,3345;8,1645;6,312333333;14,47683333;0;8,3345
25/10/24;14:00:00;5,1975;4,31;5,942333333;10,25233333;0;5,1975
25/10/24;14:15:00;2,959;7,606;3,96975;11,57575;0;2,959
25/10/24;14:30:00;2,876;7,892;5,344666667;13,23666667;0;2,876
25/10/24;14:45:00;2,762;5,4665;6,936333333;12,40283333;0;2,762
25/10/24;15:00:00;2,453;3,153;8,6125;11,7655;0;2,453
25/10/24;15:15:00;2,6255;2,991;9,184916667;12,17591667;0;2,6255
25/10/24;15:30:00;2,4175;2,483;10,60158333;13,08458333;0;2,4175
25/10/24;15:45:00;2,235;4,637;9,092666667;13,72966667;0;2,235
25/10/24;16:00:00;2,306;4,154;8,2335;12,3875;0;2,306
25/10/24;16:15:00;2,9415;5,838;8,674666667;14,51266667;0;2,9415
25/10/24;16:30:00;2,4605;3,942;6,8085;10,7505;0;2,4605
25/10/24;16:45:00;2,2915;6,7455;3,2665;10,012;0;2,2915
25/10/24;17:00:00;1,9525;3,451;1,835083333;5,286083333;0;1,9525
25/10/24;17:15:00;2,2695;5,9225;1,163583333;7,086083333;0;2,2695
25/10/24;17:30:00;2,2955;3,292;0,794;4,086;0;2,2955
25/10/24;17:45:00;1,999;2,5715;0,718;3,2895;0;1,999
25/10/24;18:00:00;2,147;0,806;0,573166667;1,379166667;3,5755;-1,4285
25/10/24;18:15:00;1,856;0,918;0,22975;1,14775;2,774;-0,918
25/10/24;18:30:00;1,926;0,392;0,019333333;0,411333333;2,503;-0,577
25/10/24;18:45:00;2,112;0,5285;0;0,5285;2,6405;-0,5285
25/10/24;19:00:00;2,22;0,275;0;0,275;2,6385;-0,4185
25/10/24;19:15:00;2,4605;0,2065;0;0,2065;2,667;-0,2065
25/10/24;19:30:00;1,9225;0,006;0;0,006;1,957;-0,0345
25/10/24;19:45:00;1,8345;0;0;0;1,8345;0
25/10/24;20:00:00;2,6915;0;0;0;2,6915;0
25/10/24;20:15:00;2,545;0;0;0;2,545;0
25/10/24;20:30:00;2,588;0;0;0;2,588;0
25/10/24;20:45:00;2,744;0;0;0;2,744;0
25/10/24;21:00:00;2,546;0;0;0;2,546;0
25/10/24;21:15:00;2,784;0;0;0;2,784;0
25/10/24;21:30:00;2,54;0;0;0;2,54;0
25/10/24;21:45:00;2,848;0;0;0;2,848;0
25/10/24;22:00:00;2,963;0;0;0;2,963;0
25/10/24;22:15:00;2,544;0;0;0;2,544;0
25/10/24;22:30:00;2,705;0;0;0;2,705;0
25/10/24;22:45:00;2,144;0;0;0;2,144;0
25/10/24;23:00:00;2,158;0;0;0;2,158;0
25/10/24;23:15:00;3,236;0;0;0;3,236;0
25/10/24;23:30:00;2,987;0;0;0;2,987;0
25/10/24;23:45:00;2,4635;0;0;0;2,4635;0
26/10/24;0:00:00;2,4275;0;0;0;2,4275;0
26/10/24;0:15:00;2,5525;0;0;0;2,5525;0
26/10/24;0:30:00;2,5615;0;0;0;2,5615;0
26/10/24;0:45:00;2,573;0;0;0;2,573;0
26/10/24;1:00:00;2,318;0;0;0;2,318;0
26/10/24;1:15:00;2,825;0;0;0;2,825;0
26/10/24;1:30:00;3,602;0;0;0;3,602;0
26/10/24;1:45:00;2,675;0;0;0;2,675;0
26/10/24;2:00:00;2,675;0;0;0;2,675;0
26/10/24;2:15:00;2,6525;0;0;0;2,6525;0
26/10/24;2:30:00;2,3905;0;0;0;2,3905;0
26/10/24;2:45:00;2,594;0;0;0;2,594;0
26/10/24;3:00:00;2,673;0;0;0;2,673;0
26/10/24;3:15:00;2,4175;0;0;0;2,4175;0
26/10/24;3:30:00;2,4235;0;0;0;2,4235;0
26/10/24;3:45:00;2,833;0;0;0;2,833;0
26/10/24;4:00:00;3,043;0;0;0;3,043;0
26/10/24;4:15:00;2,496;0;0;0;2,496;0
26/10/24;4:30:00;2,415;0;0;0;2,415;0
26/10/24;4:45:00;2,812;0;0;0;2,812;0
26/10/24;5:00:00;2,781;0;0;0;2,781;0
26/10/24;5:15:00;2,4245;0;0;0;2,4245;0
26/10/24;5:30:00;2,4605;0;0;0;2,4605;0
26/10/24;5:45:00;3,0325;0;0;0;3,0325;0
26/10/24;6:00:00;2,7185;0;0;0;2,7185;0
26/10/24;6:15:00;2,726;0;0;0;2,726;0
26/10/24;6:30:00;2,373;0;0;0;2,373;0
26/10/24;6:45:00;2,7625;0;0;0;2,7625;0
26/10/24;7:00:00;3,0035;0;0;0;3,0035;0
26/10/24;7:15:00;2,5275;0;0;0;2,5275;0
26/10/24;7:30:00;2,4895;0;0;0;2,4895;0
26/10/24;7:45:00;2,9145;0;0;0;2,9145;0
26/10/24;8:00:00;2,7575;0;0,021166667;0,021166667;2,7575;0
26/10/24;8:15:00;2,3265;0;0,319916667;0,319916667;2,3265;0
26/10/24;8:30:00;2,6765;0;0,19175;0,19175;2,6765;0
26/10/24;8:45:00;3,0355;0;0,418583333;0,418583333;3,0355;0
26/10/24;9:00:00;2,4685;0,01;0,611166667;0,621166667;2,4785;-0,01
26/10/24;9:15:00;2,625;0,147;1,128333333;1,275333333;2,772;-0,147
26/10/24;9:30:00;2,142;0,079;1,542416667;1,621416667;2,333;-0,191
26/10/24;9:45:00;2,368;0,2725;2,719333333;2,991833333;2,6405;-0,2725
26/10/24;10:00:00;2,25;0,283;5,001333333;5,284333333;2,6445;-0,3945
26/10/24;10:15:00;2,161;0,8;5,64825;6,44825;2,961;-0,8
26/10/24;10:30:00;2,039;0,699;4,043833333;4,742833333;2,986;-0,947
26/10/24;10:45:00;2,0935;1,858;5,56875;7,42675;0;2,0935
26/10/24;11:00:00;2,8775;2,469;4,553583333;7,022583333;0;2,8775
26/10/24;11:15:00;3,034;3,746;3,968166667;7,714166667;0;3,034
26/10/24;11:30:00;2,122;1,863;2,4115;4,2745;0;2,122
26/10/24;11:45:00;2,5335;3,7825;2,749083333;6,531583333;0;2,5335
26/10/24;12:00:00;2,9405;2,026;2,881666667;4,907666667;0;2,9405
26/10/24;12:15:00;2,129;3,2265;3,702333333;6,928833333;0;2,129
26/10/24;12:30:00;1,984;1,151;4,676416667;5,827416667;0;1,984
26/10/24;12:45:00;1,7145;2,07;6,125166667;8,195166667;0;1,7145
26/10/24;13:00:00;2,1875;1,316;7,208166667;8,524166667;0;2,1875
26/10/24;13:15:00;2,244;2,7305;11,57083333;14,30133333;0;2,244
26/10/24;13:30:00;1,943;2,377;7,18775;9,56475;0;1,943
26/10/24;13:45:00;1,9155;4,375;6,244416667;10,61941667;0;1,9155
26/10/24;14:00:00;1,8765;3,026;3,771166667;6,797166667;0;1,8765
26/10/24;14:15:00;2,4735;6,4815;8,302416667;14,78391667;0;2,4735
26/10/24;14:30:00;2,2145;4,059;5,443666667;9,502666667;0;2,2145
26/10/24;14:45:00;1,679;4,3885;16,49075;20,87925;0;1,679
26/10/24;15:00:00;1,973;1,694;9,168083333;10,86208333;0;1,973
26/10/24;15:15:00;2,3615;5,5395;4,920166667;10,45966667;0;2,3615
26/10/24;15:30:00;2,0745;2,877;4,74225;7,61925;0;2,0745
26/10/24;15:45:00;1,8515;7,77;4,21275;11,98275;0;1,8515
26/10/24;16:00:00;2,2835;4,177;2,507916667;6,684916667;0;2,2835
26/10/24;16:15:00;1,766;3,351;2,59925;5,95025;0;1,766
26/10/24;16:30:00;1,759;2,155;2,282333333;4,437333333;0;1,759
26/10/24;16:45:00;1,608;3,235;5,204416667;8,439416667;0;1,608
26/10/24;17:00:00;1,638;1,116;4,287333333;5,403333333;0;1,638
26/10/24;17:15:00;1,644;1,9585;1,744416667;3,702916667;0;1,644
26/10/24;17:30:00;1,48;0,901;1,353583333;2,254583333;0;1,48
26/10/24;17:45:00;1,5875;3,4465;0,939916667;4,386416667;0;1,5875
26/10/24;18:00:00;1,9315;2,224;0,2905;2,5145;0;1,9315
26/10/24;18:15:00;2,003;1,4015;0,17725;1,57875;3,4045;-1,4015
26/10/24;18:30:00;1,961;0,626;0,00575;0,63175;2,9485;-0,9875
26/10/24;18:45:00;1,9905;0,708;0;0,708;2,6985;-0,708
26/10/24;19:00:00;2,1775;0,124;0;0,124;2,4605;-0,283
26/10/24;19:15:00;1,794;0,122;0;0,122;1,916;-0,122
26/10/24;19:30:00;1,801;0;0;0;1,831;-0,03
26/10/24;19:45:00;2,8625;0;0;0;2,8625;0
26/10/24;20:00:00;2,5905;0;0;0;2,5905;0
26/10/24;20:15:00;3,654;0;0;0;3,654;0
26/10/24;20:30:00;4,155;0;0;0;4,155;0
26/10/24;20:45:00;4,4375;0;0;0;4,4375;0
26/10/24;21:00:00;4,2315;0;0;0;4,2315;0
26/10/24;21:15:00;4,0615;0;0;0;4,0615;0
26/10/24;21:30:00;4,3235;0;0;0;4,3235;0
26/10/24;21:45:00;4,1045;0;0;0;4,1045;0
26/10/24;22:00:00;4,0105;0;0;0;4,0105;0
26/10/24;22:15:00;4,2305;0;0;0;4,2305;0
26/10/24;22:30:00;4,3555;0;0;0;4,3555;0
26/10/24;22:45:00;4,0305;0;0;0;4,0305;0
26/10/24;23:00:00;3,3245;0;0;0;3,3245;0
26/10/24;23:15:00;2,833;0;0;0;2,833;0
26/10/24;23:30:00;2,473;0;0;0;2,473;0
26/10/24;23:45:00;2,8485;0;0;0;2,8485;0
27/10/24;0:00:00;2,5565;0;0;0;2,5565;0
27/10/24;0:15:00;2,7;0;0;0;2,7;0
27/10/24;0:30:00;2,594;0;0;0;2,594;0
27/10/24;0:45:00;2,246;0;0;0;2,246;0
27/10/24;1:00:00;2,521;0;0;0;2,521;0
27/10/24;1:15:00;2,292;0;0;0;2,292;0
27/10/24;1:30:00;2,319;0;0;0;2,319;0
27/10/24;1:45:00;2,353;0;0;0;2,353;0
27/10/24;2:00:00;3,122;0;0;0;3,122;0
27/10/24;2:15:00;2,65;0;0;0;2,65;0
27/10/24;2:30:00;2,375;0;0;0;2,375;0
27/10/24;2:45:00;2,303;0;0;0;2,303;0
27/10/24;3:00:00;2,455;0;0;0;2,455;0
27/10/24;3:15:00;2,4905;0;0;0;2,4905;0
27/10/24;3:30:00;2,5045;0;0;0;2,5045;0
27/10/24;3:45:00;2,5465;0;0;0;2,5465;0
27/10/24;4:00:00;2,3155;0;0;0;2,3155;0
27/10/24;4:15:00;2,6405;0;0;0;2,6405;0
27/10/24;4:30:00;2,5955;0;0;0;2,5955;0
27/10/24;4:45:00;2,333;0;0;0;2,333;0
27/10/24;5:00:00;2,436;0;0;0;2,436;0
27/10/24;5:15:00;2,7255;0;0;0;2,7255;0
27/10/24;5:30:00;2,5825;0;0;0;2,5825;0
27/10/24;5:45:00;2,9665;0;0;0;2,9665;0
27/10/24;6:00:00;2,6615;0;0;0;2,6615;0
27/10/24;6:15:00;2,3255;0;0;0;2,3255;0
27/10/24;6:30:00;2,5305;0;0;0;2,5305;0
27/10/24;6:45:00;2,9125;0;0;0;2,9125;0
27/10/24;7:00:00;2,6035;0;0;0;2,6035;0
27/10/24;7:15:00;2,9645;0;0;0;2,9645;0
27/10/24;7:30:00;2,6475;0;0;0;2,6475;0
27/10/24;7:45:00;2,639;0;0;0;2,639;0
27/10/24;8:00:00;2,43;0;0,045833333;0,045833333;2,43;0
27/10/24;8:15:00;2,614;0;0,308083333;0,308083333;2,614;0
27/10/24;8:30:00;2,54;0;0,913083333;0,913083333;2,54;0
27/10/24;8:45:00;2,4815;0;1,809833333;1,809833333;2,4815;0
27/10/24;9:00:00;2,9075;0,021;3,005416667;3,026416667;2,9285;-0,021
27/10/24;9:15:00;2,1695;0,169;4,173666667;4,342666667;2,3385;-0,169
27/10/24;9:30:00;2,0655;0,328;4,163916667;4,491916667;2,4925;-0,427
27/10/24;9:45:00;2,0705;1;6,36175;7,36175;3,0705;-1
27/10/24;10:00:00;1,8435;1,318;8,747916667;10,06591667;0;1,8435
27/10/24;10:15:00;1,768;2,7215;9,063166667;11,78466667;0;1,768
27/10/24;10:30:00;2,382;1,949;5,144166667;7,093166667;0;2,382
27/10/24;10:45:00;1,943;3,3155;6,884166667;10,19966667;0;1,943
27/10/24;11:00:00;2,012;4,044;5,441833333;9,485833333;0;2,012
27/10/24;11:15:00;1,967;6,0115;3,722083333;9,733583333;0;1,967
27/10/24;11:30:00;1,671;2,708;7,797083333;10,50508333;0;1,671
27/10/24;11:45:00;1,945;5,3965;5,060833333;10,45733333;0;1,945
27/10/24;12:00:00;2,336;2,582;5,685166667;8,267166667;0;2,336
27/10/24;12:15:00;1,7425;3,1025;12,88741667;15,98991667;0;1,7425
27/10/24;12:30:00;1,6605;3,044;9,426;12,47;0;1,6605
27/10/24;12:45:00;1,749;4,6235;4,655416667;9,278916667;0;1,749
27/10/24;13:00:00;2,12;4,996;16,27425;21,27025;0;2,12
27/10/24;13:15:00;2,298;8,6535;12,42875;21,08225;0;2,298
27/10/24;13:30:00;1,712;3,756;4,75275;8,50875;0;1,712
27/10/24;13:45:00;1,7405;4,6645;10,82208333;15,48658333;0;1,7405
27/10/24;14:00:00;1,8845;7,489;12,35233333;19,84133333;0;1,8845
27/10/24;14:15:00;1,808;9,84;15,5585;25,3985;0;1,808
27/10/24;14:30:00;1,63;6,191;14,20916667;20,40016667;0;1,63
27/10/24;14:45:00;1,846;7,063;7,857666667;14,92066667;0;1,846
27/10/24;15:00:00;1,935;5,749;9,17625;14,92525;0;1,935
27/10/24;15:15:00;1,816;8,889;8,7775;17,6665;0;1,816
27/10/24;15:30:00;1,419;6,669;12,8605;19,5295;0;1,419
27/10/24;15:45:00;1,6345;6,9835;5,65425;12,63775;0;1,6345
27/10/24;16:00:00;1,5835;5,566;2,798166667;8,364166667;0;1,5835
27/10/24;16:15:00;1,7665;7,7025;4,001666667;11,70416667;0;1,7665
27/10/24;16:30:00;1,6985;5,749;7,70525;13,45425;0;1,6985
27/10/24;16:45:00;1,6335;6,183;5,773666667;11,95666667;0;1,6335
27/10/24;17:00:00;1,7045;1,225;4,482916667;5,707916667;0;1,7045
27/10/24;17:15:00;1,879;3,0595;3,2765;6,336;0;1,879
27/10/24;17:30:00;1,542;2,725;2,35325;5,07825;0;1,542
27/10/24;17:45:00;1,892;4,251;1,448583333;5,699583333;0;1,892
27/10/24;18:00:00;1,673;2,098;0,831666667;2,929666667;0;1,673
27/10/24;18:15:00;1,333;2,39;0,18075;2,57075;0;1,333
27/10/24;18:30:00;1,892;1,046;0,016083333;1,062083333;0;1,892
27/10/24;18:45:00;1,8825;1,116;0;1,116;2,9985;-1,116
27/10/24;19:00:00;1,3835;0,371;0;0,371;2,0605;-0,677
27/10/24;19:15:00;1,593;0,17;0;0,17;1,763;-0,17
27/10/24;19:30:00;2,017;0,003;0;0,003;2,04;-0,023
27/10/24;19:45:00;1,901;0;0;0;1,901;0
27/10/24;20:00:00;2,345;0;0;0;2,345;0
27/10/24;20:15:00;2,3695;0;0;0;2,3695;0
27/10/24;20:30:00;2,1605;0;0;0;2,1605;0
27/10/24;20:45:00;2,1445;0;0;0;2,1445;0
27/10/24;21:00:00;2,3015;0;0;0;2,3015;0
27/10/24;21:15:00;2,2035;0;0;0;2,2035;0
27/10/24;21:30:00;2,9355;0;0;0;2,9355;0
27/10/24;21:45:00;2,9045;0;0;0;2,9045;0
27/10/24;22:00:00;2,1945;0;0;0;2,1945;0
27/10/24;22:15:00;2,3665;0;0;0;2,3665;0
27/10/24;22:30:00;2,4235;0;0;0;2,4235;0
27/10/24;22:45:00;2,379;0;0;0;2,379;0
27/10/24;23:00:00;2,171;0;0;0;2,171;0
27/10/24;23:15:00;2,5455;0;0;0;2,5455;0
27/10/24;23:30:00;2,7145;0;0;0;2,7145;0
27/10/24;23:45:00;2,4695;0;0;0;2,4695;0
27/10/24;0:00:00;2,4885;0;0;0;2,4885;0
27/10/24;0:15:00;2,489;0;0;0;2,489;0
27/10/24;0:30:00;2,362;0;0;0;2,362;0
27/10/24;0:45:00;2,2805;0;0;0;2,2805;0
28/10/24;1:00:00;2,4175;0;0;0;2,4175;0
28/10/24;1:15:00;3,296;0;0;0;3,296;0
28/10/24;1:30:00;3,317;0;0;0;3,317;0
28/10/24;1:45:00;2,44;0;0;0;2,44;0
28/10/24;2:00:00;2,539;0;0;0;2,539;0
28/10/24;2:15:00;2,3665;0;0;0;2,3665;0
28/10/24;2:30:00;2,4925;0;0;0;2,4925;0
28/10/24;2:45:00;2,718;0;0;0;2,718;0
28/10/24;3:00:00;2,281;0;0;0;2,281;0
28/10/24;3:15:00;2,4295;0;0;0;2,4295;0
28/10/24;3:30:00;2,4445;0;0;0;2,4445;0
28/10/24;3:45:00;2,418;0;0;0;2,418;0
28/10/24;4:00:00;2,376;0;0;0;2,376;0
28/10/24;4:15:00;2,659;0;0;0;2,659;0
28/10/24;4:30:00;2,586;0;0;0;2,586;0
28/10/24;4:45:00;2,332;0;0;0;2,332;0
28/10/24;5:00:00;2,487;0;0;0;2,487;0
28/10/24;5:15:00;3,1465;0;0;0;3,1465;0
28/10/24;5:30:00;2,8405;0;0;0;2,8405;0
28/10/24;5:45:00;2,4765;0;0;0;2,4765;0
28/10/24;6:00:00;2,4825;0;0;0;2,4825;0
28/10/24;6:15:00;2,9855;0;0;0;2,9855;0
28/10/24;6:30:00;5,4735;0;0;0;5,4735;0
28/10/24;6:45:00;7,3605;0;0;0;7,3605;0
28/10/24;7:00:00;17,5005;0;0;0;17,5005;0
28/10/24;7:15:00;30,732;0;0;0;30,732;0
28/10/24;7:30:00;34,185;0;0;0;34,185;0
28/10/24;7:45:00;40,802;0;0;0;40,802;0
28/10/24;8:00:00;43,384;0;0;0;43,384;0
28/10/24;8:15:00;35,9455;0;0;0;35,9455;0
28/10/24;8:30:00;27,2355;0;0;0;27,2355;0
28/10/24;8:45:00;34,067;0;0;0;34,067;0
28/10/24;9:00:00;41,658;0;0;0;41,658;0
28/10/24;9:15:00;34,2915;0;0;0;34,2915;0
28/10/24;9:30:00;31,5705;0;0;0;31,5705;0
28/10/24;9:45:00;39,8265;0;0;0;39,8265;0
28/10/24;10:00:00;40,8525;0;0;0;40,8525;0
28/10/24;10:15:00;40,298;0;0;0;40,298;0
28/10/24;10:30:00;39,356;0;7,315833333;7,315833333;39,356;0
28/10/24;10:45:00;38,8285;0;11,58;11,58;38,8285;0
28/10/24;11:00:00;33,0555;0;12,50575;12,50575;33,0555;0
28/10/24;11:15:00;34,088;0;7,577833333;7,577833333;34,088;0
28/10/24;11:30:00;38,112;3,326;10,699;14,025;41,438;-3,326
28/10/24;11:45:00;38,294;7,8105;7,412916667;15,22341667;46,1045;-7,8105
28/10/24;12:00:00;30,393;5,793;5,808083333;11,60108333;38,9425;-8,5495
28/10/24;12:15:00;30,9025;8,566;4,872583333;13,43858333;39,4685;-8,566
28/10/24;12:30:00;31,6095;3,948;8,67275;12,62075;37,5545;-5,945
28/10/24;12:45:00;33,44;5,5075;19,91925;25,42675;38,9475;-5,5075
28/10/24;13:00:00;34,323;4,699;12,17608333;16,87508333;40,1765;-5,8535
28/10/24;13:15:00;38,849;4,153;9,939083333;14,09208333;43,002;-4,153
28/10/24;13:30:00;37,678;4,578;14,72825;19,30625;43,932;-6,254
28/10/24;13:45:00;39,507;12,137;16,03808333;28,17508333;51,644;-12,137
28/10/24;14:00:00;39,062;5,139;16,70175;21,84075;47,65;-8,588
28/10/24;14:15:00;30,741;7,844;13,91441667;21,75841667;38,585;-7,844
28/10/24;14:30:00;28,9;6,81;6,977833333;13,78783333;39,166;-10,266
28/10/24;14:45:00;13,9975;10,7225;12,6125;23,335;0;13,9975
28/10/24;15:00:00;5,4955;7,531;10,29825;17,82925;0;5,4955
28/10/24;15:15:00;2,7985;9,0435;7,31525;16,35875;0;2,7985
28/10/24;15:30:00;3,5425;2,784;6,374166667;9,158166667;0;3,5425
28/10/24;15:45:00;2,511;8,2475;7,698;15,9455;0;2,511
28/10/24;16:00:00;2,326;5,049;8,141;13,19;0;2,326
